longitude,latitude,name,company_name,m2,clouds,readyForService,networks,cdns,country,gross_max_power,ixps,fibres,construction_date,id,certs.EUcoc,certs.Other,certs.UT_cert,certs.BREAAM,certs.LEED,certs.UT_level,OBJECTID,GEOID,RPL_EJI,RPL_SER,RPL_EJI_CBM,EPL_MINRTY,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,RPL_SVM_DOM4,RPL_SVM,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,RPL_EBM_DOM4,EPL_IMPWTR,RPL_EBM_DOM5,RPL_EBM,EPL_ASTHMA,EPL_CANCER,EPL_CHD,EPL_MHLTH,EPL_DIABETES,RPL_HVM,EPL_NEHD,RPL_CBM_DOM1,EPL_BURN,EPL_SMOKE,RPL_CBM_DOM2,EPL_CFLD,EPL_DRGT,EPL_HRCN,EPL_RFLD,EPL_SWND,EPL_TRND,RPL_CBM_DOM3,RPL_CBM,Shape,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
-115.08810699999998,36.077079,Las Vegas (Silvestri Lane),CenturyLink,,[],,[],[],USA,,[],[],,07c6dbd0-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,24457,32003002821,0.7017,0.7029,0.8007,0.763,0.763,0.8855,0.3348,0.675,0.9454,0.9932,0.5422,0.5281,0.8108,0.2446,0.4845,0.3752,0.6287,0.2927,0,0,0,0.6084,0.8855,0.7498,0.9584,0.4976,0.9548,0,0.7168,0.8446,0,0,0,0.6476,0.7065,0.1034,0.1666,0.0406,0,0.3167,0,0.0987,0.6314,0.6314,0.6474,0.8555,0.2209,0.4043,0.8675,0.3739,0.4,0.9305,0.9305,0,0.4665,0.4628,0,0.7371,0,0.974,0.1591,0,0.5334,0.7471,Polygon,0,-999,-999
-115.22311805822756,36.055777989369766,Las Vegas 8,Switch,20000,[],,[],[],USA,50000,[],[],,06e15db2-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,33739,32003002981,0.3544,0.5499,0.1869,0.8373,0.8373,0.5173,0.8067,0.8304,0.7873,0.6217,0.718,0.2078,0.7299,0.0614,0.5169,0.0849,0.8223,0.1557,0.6233,0,0.3535,0.6141,0.9195,0.7498,0.9585,0.0434,0.8731,0,0,0,0,0,0,0,0.5514,0.0366,0.4856,0.0698,0.8112,0.3846,0,0.5647,0.601,0.601,0.4258,0.5055,0.0425,0.0636,0.5899,0.1557,0,0.9089,0.9089,0,0.4326,0.4291,0,0.7371,0,0,0.1544,0,0.0888,0.1788,Polygon,0,-999,-999
-111.9391031,40.6096698,Salt Lake City,Aligned Energy,6967,[],,[],[],USA,,[],[],,ba50dac5-67f7-406d-a748-c7e8715fbe7b,False,,0,False,False,1.0,57501,49035112907,0.5751,0.5276,0.5692,0.4696,0.4696,0.4996,0.8561,0.0553,0.4026,0.5996,0.6535,0.2188,0.4524,0.3054,0.7723,0.3679,0.4413,0.4091,0,0.8043,0.4901,0.4405,0.9274,0.863,0.8315,0.0434,0.872,0,0.4632,0,0,0,0,0.2169,0.5514,0.6579,0.1239,0.2092,0.5345,0.6136,0,0.5393,0.6047,0.6047,0.5712,0.8555,0.4021,0.3455,0.7149,0.3861,0.4,0.9886,0.9886,0,0.6825,0.6758,0,0.7649,0,0,0.3409,0,0.1991,0.5168,Polygon,0,-999,-999
-96.6578315,32.98193839999999,Dallas-Fort Worth,RagingWire,10963,[],,[],[],USA,,[],[],,06dbdf79-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,57449,48113019042,0.1352,0.2376,0.3598,0.7466,0.7466,0.2389,0.0326,0.3643,0.8636,0.7014,0.7506,0.0211,0.3787,0.1046,0.3899,0.0619,0.6363,0.0699,0,0.6382,0.3593,0.2935,0.8716,0.8216,0.5333,0.4976,0.8845,0,0.6213,0,0,0,0,0.2752,0.5514,0.0518,0.3578,0.0374,0,0.5056,0,0.169,0.3843,0.3843,0.3496,0.029,0.1869,0.0784,0.2933,0.1464,0,0.6201,0.6201,0,0.5885,0.5832,0,0.7096,0.2158,0.8845,0.7147,0,0.811,0.9144,Polygon,0,-999,-999
-85.74693243103025,34.892870599242016,Jackson County ,Google,,[],,[],[],USA,,[],[],,5ab42611-a58a-47a4-85bc-5c829bfaf7ff,False,,0,False,False,1.0,77738,01071950200,0.8292,0.4788,0.7294,0.2914,0.2914,0.862,0.7396,0.6414,0.5758,0.3615,0.8118,0.6068,0.7519,0.7313,0.3016,0.9411,0.6442,0.9139,0.7715,0,0.4666,0.7505,0,0,0.2414,0.4976,0.1891,0,0.5144,0,0,0,0,0.2374,0.74,0.5171,0.842,0.8601,0.5723,0.2809,0,0.3968,0.2476,0.2476,0.2024,0.7493,0.7131,0.953,0.9018,0.8904,1,0.0777,0.0777,0,0.18,0.1787,0,0.6993,0.3615,0.3322,0.7831,0,0.6747,0.2861,Polygon,0,-999,-999
-71.03965519999997,42.34743759999999,John Hancock Financial Center,John Hancock Financial Center,,[],,['Hibernia Networks'],[],USA,,[],[],,2694ddcf-abd2-4120-961f-7fb7a0c47adf,False,,0,False,False,1.0,19308,25025060603,0.2226,0.3715,0.4291,0.2762,0.2762,0.0102,0,0.1351,0.9676,0.2025,0.034,0,0.0744,0.0248,0.0147,0.0025,0,0.001,0,0,0,0.0007,0.5463,0,0.9598,0.4976,0.6889,0,0.8598,0.8446,0,0,0,0.7095,0.5514,0.0728,0.0259,0.0022,0.8112,0.6136,0.9615,0.9909,0.8252,0.8252,0.82,0.2758,0.0489,0.0062,0.192,0.0037,0,0.6201,0.6201,0,0.3348,0.3318,0.9474,0.2012,0.8233,0.4031,0.2097,0,0.8359,0.8618,Polygon,0,-999,-999
-82.52475629999998,28.01985999999999,Tampa 1,Hivelocity,1393,[],,[],[],USA,,[],[],,9ee8e379-c264-42c9-b2ec-438bc69064e7,False,,0,False,False,1.0,2611,12057011804,0.8025,0.9183,0.7905,0.9147,0.9147,0.7851,0.9177,0.7346,0.7116,0.8424,0.8664,0.1398,0.8272,0.3637,0.2145,0.7724,0.9904,0.7757,0,0.5046,0.2494,0.8183,0.3188,0,0.8983,0.4976,0.5847,0,0.8378,0.8251,0.889,0,0,0.9157,0.7084,0.3764,0.3481,0.2909,0.724,0.5801,0,0.6294,0.8863,0.8863,0.8659,0.1604,0.2765,0.623,0.4345,0.8759,0.2,0.3122,0.3122,0,0.0279,0.0277,0.036,0.5502,0.9249,0.5788,0.2994,0,0.7593,0.4936,Polygon,0,-999,-999
-82.35832729999998,28.0048831,Tampa 2,Hivelocity,2805,[],,[],[],USA,,[],[],,43a038d3-d7eb-436d-b93d-9c12b4ba54c9,False,,0,False,False,1.0,1799,12057010402,0.9026,0.9546,0.9501,0.812,0.812,0.9366,0.7549,0.633,0.8009,0.9458,0.6448,0.4651,0.8578,0.1529,0.8738,0.1114,0.8074,0.4591,0.6968,0,0.4091,0.8022,0.3188,0,0.8851,0.4976,0.5796,0.9332,0.8118,0.6839,0.9467,0,0,0.9857,0.6279,0.296,0.406,0.2071,0.6449,0.4992,0.9496,0.9547,0.8805,0.8805,0.9792,0.7042,0.1312,0.2297,0.8181,0.5807,0.4,0.2579,0.2579,0,0.0346,0.0344,0.036,0.5502,0.9249,0.5788,0.2994,0.5198,0.9358,0.7175,Polygon,0,-999,-999
-111.66826170000002,35.18943899999999,Flagstaff (West Kaibab Lane),Copper State Communications,,[],,[],[],USA,,[],[],,31309d36-f171-45a5-b8eb-d1d5bbbaf62c,False,,0,False,False,1.0,65790,04005001103,0.444,0.3417,0.5724,0.6444,0.6444,0.8491,0.2829,0.5644,0.8584,0.409,0.9149,0.4408,0.6937,0.0173,0.1982,0.4533,0.659,0.1021,0.9203,0.3697,0.7805,0.6402,0.3188,0,0.2864,0.001,0.1328,0,0.6313,0.752,0,0,0,0.5717,0.688,0.1309,0.0757,0.0245,0.8112,0.4015,0,0.5741,0,0,0.1443,0.7278,0.0489,0.0378,0.9614,0.0353,0.4,0.7807,0.7807,0,0.5885,0.5832,0,0.8478,0,0.9646,0.0913,0,0.5501,0.7502,Polygon,0,-999,-999
-110.92584220000003,32.1988356,Tucson (South Country Club Road),Copper State Communications,,[],,[],[],USA,,[],[],,a18a9e60-1211-48ce-ad45-dcfeceba883b,False,,0,False,False,1.0,65470,04019002000,0.9071,0.9598,0.9575,0.825,0.825,0.9058,0.7504,0.7065,0.4335,0.6163,0.7024,0.4059,0.7361,0.5582,0.6199,0.2743,0.81,0.7216,0.5977,0.6883,0.7788,0.836,0.4547,0.5886,0.9946,0.4976,0.8501,0,0.8475,0.6272,0.9373,0,0,0.8803,0.5514,0.9402,0.1947,0.5485,0.7919,0.591,0.9397,0.9815,0,0,0.9614,0.4749,0.4139,0.6064,0.6959,0.7743,0.4,0.7425,0.7425,0,0.1723,0.1711,0,0.7474,0.3155,0.9967,0.2913,0,0.7406,0.7463,Polygon,0,-999,-999
-73.54188970000001,41.04870080000001,UBS AG,UBS AG,,[],,['Hibernia Networks'],[],USA,,[],[],,1654f24d-a29a-46d4-b78c-9c0be00c8f80,False,,0,False,False,1.0,74005,09190020102,0.6913,0.8984,0.8779,0.7704,0.7704,0.6765,0.7615,0,0.9795,0.8438,0.3017,0.5537,0.6501,0.4574,0.1833,0.6029,0.9036,0.6337,0,0.7834,0.4742,0.6785,0.9555,0.7228,0.8407,0.9248,0.9913,0,0.8598,0.8446,0.9809,0,0,0.9559,0.5514,0.2399,0.0096,0.0123,0.8112,0.6136,0,0.7208,0.4911,0.4911,0.9562,0.3015,0.2209,0.1038,0.2103,0.0626,0,0.4486,0.4486,0,0.5482,0.5438,0.9474,0.0279,0.7147,0.7905,0.7922,0,0.9763,0.9796,Polygon,0,-999,-999
-73.75202949999999,42.65000179999999,11 North Pearl,The Heights Real Estate Company,,[],,['Hibernia Networks'],[],USA,,[],[],,29058662-e8a1-4af2-bff6-5dceb4307f45,False,,0,False,False,1.0,42215,36001001100,0.8203,0.8508,0.8584,0.5997,0.5997,0.8331,0.6345,0.4759,0.9839,0.8313,0.8223,0.9432,0.9096,0.3689,0.0264,0.7369,0.5234,0.2416,0,0.9697,0.65,0.8172,0.3188,0,0.648,0.0434,0.3104,0,0.7606,0.8446,0.7427,0,0,0.8649,0.5514,0.6742,0.1228,0.2202,0.8112,0.6136,0,0.7208,0.7925,0.7925,0.7117,0.7493,0.2095,0.481,0.7149,0.6132,0.4,0.8091,0.8091,0,0.4476,0.444,0.142,0,0.5233,0.6557,0.4223,0,0.4647,0.627,Polygon,0,-999,-999
-98.49251800000002,29.528214,San Antonio (Ramsey Road),CenturyLink,,[],,[],[],USA,,[],[],,07105cf5-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,81873,48029191304,0.9032,0.9552,0.9738,0.873,0.873,0.9108,0.4792,0.6233,0.9189,0.9624,0.9796,0.2763,0.8528,0.149,0.6743,0.7134,0.8419,0.7988,0.464,0,0.2333,0.8329,0.7041,0.5886,0.7655,0.4976,0.8538,0,0.8056,0.6688,0.9604,0,0,0.8858,0.6264,0.6024,0.0882,0.1981,0.4027,0.6136,0.9898,0.9451,0.4367,0.4367,0.9505,0.4145,0.1312,0.5371,0.8877,0.9292,0.4,0.8627,0.8627,0,0.1172,0.1163,0,0.8623,0.4824,0.9866,0.2994,0,0.8529,0.8817,Polygon,0,-999,-999
-122.28887680000004,47.492977,3433 S. 120th Place,Digital Realty Trust,5017,[],,[],[],USA,12500,[],[],,fdead4fc-2ff5-4ae5-bb60-e4bc9ce27e2f,False,,0,False,False,1.0,80054,53033027200,0.7888,0.9767,0.5294,0.8244,0.8244,0.5383,0.8339,0.4759,0.7545,0.9115,0.8406,0.3396,0.7705,0.2793,0.4473,0.4044,0.9251,0.5577,0.7683,0.7129,0.8739,0.8555,0,0.9294,0.9571,0.4976,0.8218,0.9583,0.8115,0.8446,0.7869,0,0,0.9866,0.5514,0.6444,0.1931,0.2515,0.752,0.6136,0.8744,0.9707,0.7273,0.7273,0.9946,0.4145,0.2545,0.267,0.5194,0.3476,0,0.6366,0.6366,0,0.7445,0.7372,0,0,0,0.0221,0.002,0,0.0074,0.0068,Polygon,0,-999,-999
-74.01397120000001,40.7055953,New York (Broadway),Cogent Communications Inc.,3936,[],,[],[],USA,,[],[],,741b8237-b2ff-4653-8f76-189d9fbd66d1,False,,0,False,False,1.0,46500,36061001300,0.2381,0.394,0.3687,0.5565,0.5565,0.1057,0.0176,0.3899,0.947,0.2663,0.3346,0.1344,0.213,0.0115,0.0481,0.0037,0.3193,0.0059,0,0,0,0.0301,0.6724,0,0.9771,0.4976,0.7412,0,0.8598,0.8446,0,0,0,0.7095,0.5514,0.8609,0.0044,0.2757,0.8112,0.6136,0,0.7208,0.8644,0.8644,0.8182,0.0496,0.0199,0.0053,0.2508,0.0034,0,0.3981,0.3981,0,0.4476,0.444,0.142,0.1423,0.7321,0.5284,0.8308,0,0.7524,0.7258,Polygon,0,-999,-999
-80.00475589999996,40.4511937,Pittsburgh Data Center,DataBank,2300,[],,[],[],USA,3000,[],[],,03db334f-469d-4139-86b2-dce143d4781f,False,,0,False,False,1.0,42018,42003562700,0.3689,0.569,0.2032,0.5475,0.5475,0.431,0.2102,0.5426,0.9629,0.6944,0.215,0.2452,0.4562,0.2745,0.026,0.4601,0.2539,0.0423,0,0.7977,0.4856,0.3107,0.6153,0,0.8954,0.4976,0.6906,0,0.8518,0.8446,0,0,0,0.7061,0.5514,0.7077,0.0092,0.1657,0.8112,0.6136,0,0.7208,0.7575,0.7575,0.7528,0.2758,0.153,0.0636,0.3154,0.0497,0,0.8765,0.8765,0,0.5131,0.5091,0,0,0.4172,0,0.4525,0,0.0809,0.193,Polygon,0,-999,-999
-83.7409141,42.2120241,Ann Arbor 1 (Avis Drive),Online Tech,696,[],,[],[],USA,,[],[],,07889a3b-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,19515,26161415600,0.3,0.4792,0.1431,0.4765,0.4765,0.0088,0.0836,0.5426,0.2546,0.1015,0.057,0.2763,0.0718,0.5188,0.8875,0.2675,0.3756,0.5521,0.5511,0.3697,0.5954,0.181,0.727,0.5886,0.3693,0.0434,0.5901,0,0.7692,0.6891,0,0,0,0.602,0.5514,0.0544,0.5636,0.1117,0.7887,0.349,0.9552,0.9546,0.8291,0.8291,0.7723,0.2258,0.6013,0.1655,0.0709,0.0707,0,0.3828,0.3828,0,0.7142,0.7072,0,0,0.002,0.2829,0.8168,0,0.1961,0.1599,Polygon,0,-999,-999
-83.00382359999998,39.9884306,Columbus 2,CenturyLink,,[],,[],[],USA,,[],[],,8d056b8c-6511-4152-a739-f7d702772f5b,False,,0,False,False,1.0,41351,39049001700,0.6953,0.6942,0.4169,0.5164,0.5164,0.964,0.3025,0.9193,0.9737,0.9267,0.2936,0.5104,0.8082,0.0156,0.0328,0.041,0.5234,0.0138,0,0.8593,0.5358,0.5168,0.3188,0,0.9205,0.0434,0.4286,0,0.8598,0.8446,0.8516,0,0,0.9167,0.5514,0.3539,0.0085,0.0278,0.8112,0.5539,0,0.6728,0.8863,0.8863,0.7261,0.8079,0.0073,0.0211,0.9933,0.0283,0.4,0.5251,0.5251,0,0.6244,0.6187,0,0,0.002,0,0.4715,0,0.0204,0.019,Polygon,0,-999,-999
-85.56027134705198,42.85213539912997,The Pyramid Campus,Switch,10000,[],,[],[],USA,20000,[],[],,ce192223-6703-4f83-89ec-5431b1436609,False,,0,False,False,1.0,27489,26081014808,0.5285,0.4589,0.2789,0.0119,0.0119,0.4287,0.5491,0.3899,0.6475,0.502,0.171,0.3448,0.3927,0.2893,0.7228,0.5139,0,0.1738,0.893,0.3697,0.7688,0.3377,0.7748,0,0.3514,0.0434,0.3796,0,0.7902,0.7955,0.7864,0,0,0.8705,0.684,0.2424,0.5168,0.3002,0,0.4584,0,0.1475,0.8644,0.8644,0.5911,0.7893,0.3678,0.138,0.6862,0.0946,0.4,0.3122,0.3122,0,0.84,0.8321,0,0,0.2158,0,0.6311,0,0.0752,0.0785,Polygon,0,-999,-999
-82.99362250000001,39.96853590000001,Columbus (East Naghten Street),Verizon,,[],,[],[],USA,,[],[],,d7f76af5-ad63-4a6c-b65e-339dffc9bd68,False,,0,False,False,1.0,47858,39049003000,0.2957,0.4731,0.1899,0.3203,0.3203,0.5028,0.1576,0.2975,0.9263,0.5909,0.3756,0.4456,0.4551,0.0354,0.0166,0.6335,0,0.0171,0,0.9564,0.6348,0.2499,0,0,0.9423,0.4976,0.4868,0,0.8598,0.6659,0.7632,0,0,0.8512,0.5514,0.2415,0.0012,0.0116,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.6956,0.2258,0.0639,0.0419,0.6015,0.0468,0,0.5251,0.5251,0,0.6383,0.6326,0,0,0.002,0.7664,0.4897,0,0.2583,0.2801,Polygon,0,-999,-999
-76.60611449999999,39.2873829,Baltimore (Market Place),Crown Castle,,[],,[],[],USA,,[],[],,07064adb-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,31535,24510040100,0.4972,0.7133,0.5978,0.763,0.763,0.6,0.1134,0.3381,0.9855,0.937,0.3836,0.3957,0.563,0.0238,0.0264,0.4874,0.46,0.0403,0,0.3697,0.1668,0.3459,0.805,0.5886,0.8834,0.4976,0.895,0,0.7386,0.8446,0.689,0,0,0.8478,0.5514,0.5549,0.0008,0.0834,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.9278,0.3849,0.0104,0.008,0.5674,0.0166,0,0.2303,0.2303,0,0.2945,0.2919,0.142,0.3527,0.6608,0.515,0.9807,0,0.8616,0.7076,Polygon,0,-999,-999
-80.1011995,32.9649045,North Charleston,Immedion,465,[],,"['TeliaSonera', 'Telx Internet Exchange', 'CenturyLink', 'Cogent Communications, Inc.', 'Spectrum', 'AT&T']",[],USA,,[],"['PalmettoNet', 'AT&T']",,7233e9d8-6dd7-4de0-9b33-5d8b506c581e,False,,0,False,False,1.0,53350,45019003107,0.6601,0.871,0.8039,0.8017,0.8017,0.5661,0.6268,0.4524,0.7866,0.7694,0.8964,0.9276,0.8319,0.3209,0.2797,0.3607,0.7533,0.28,0.7283,0,0.4344,0.7489,0,0.5886,0.6313,0.4976,0.5858,0,0.7558,0.7297,0.8322,0,0,0.8576,0.7464,0.145,0.5055,0.2585,0.7096,0.3111,0.8663,0.9329,0.2776,0.2776,0.8242,0.3565,0.153,0.0947,0.6015,0.2615,0,0.2686,0.2686,0,0.0574,0.0569,0.4349,0.4726,0.9736,0.8313,0.435,0,0.9667,0.8373,Polygon,0,-999,-999
-122.989827,45.5228939,West Coast,OVH,10450,[],,[],[],USA,,[],[],,a064250a-a3ee-4ff7-b035-ab51e6db1976,False,,0,False,False,1.0,52438,41067032604,0.7572,0.7718,0.4971,0.6361,0.6361,0.3769,0.6417,0.325,0.5864,0.7211,0.6895,0.2925,0.5348,0.3209,0.9369,0.3462,0.8791,0.8564,0,0.7233,0.4285,0.6211,0,0.9396,0.6221,0.4976,0.7125,0,0.6659,0,0,0,0,0.2934,0.5514,0.6512,0.1446,0.2193,0.8112,0.5158,0.8866,0.9674,0.8863,0.8863,0.7555,0.7278,0.3218,0.2485,0.7245,0.2615,0.4,0.6366,0.6366,0,0.7633,0.7559,0,0,0,0.2558,0.0692,0,0.0167,0.0246,Polygon,0,-999,-999
-77.67379059999996,38.74645530000001,East Coast,OVH,,[],,[],[],USA,,[],[],,037c5a53-aa27-4b4a-bbf1-d756870298cf,False,,0,False,False,1.0,63725,51061930401,0.0029,0.0063,0.0688,0.3031,0.3031,0.049,0.2435,0.2837,0.208,0.0311,0.1156,0.1247,0.0421,0.2642,0.8797,0.0584,0.5373,0.2976,0,0.3697,0.1668,0.0494,0,0,0.3386,0.4976,0.2329,0,0,0,0,0,0,0,0.7938,0.1972,0.7815,0.6292,0,0.1872,0,0.0677,0.4274,0.4274,0.0454,0.2505,0.5721,0.1516,0.2822,0.2165,0,0.8091,0.8091,0,0.2651,0.2629,0,0.0936,0.6099,0.6557,0.9169,0,0.7138,0.7861,Polygon,0,-999,-999
-84.28607679999999,39.08716930000001,Eastgate Cincinnati,Immedion,155,[],,"['XO Communications', 'Verizon', 'tw telecom', 'Sprint', 'Spectrum', 'Cogent Communications, Inc.', 'Cincinnati Bell Telephone', 'CenturyLink']",[],USA,,[],"['Spectrum', 'Cincinnati Bell', 'CenturyLink']",,0e82a63b-42f5-422e-9329-8d79e2ae1f57,False,,0,False,False,1.0,40116,39025041306,0.3227,0.3468,0.1064,0.2869,0.2869,0.391,0.3476,0.4402,0.9126,0.8155,0.4357,0.5236,0.5902,0.3428,0.6382,0.2817,0.3756,0.2316,0,0.8664,0.542,0.4777,0.4757,0,0.6151,0.4976,0.538,0,0.6601,0,0,0,0,0.2905,0.681,0.2206,0.4115,0.1954,0,0.5797,0,0.2071,0.8863,0.8863,0.3131,0.4446,0.5031,0.4623,0.6762,0.3098,0.2,0.2828,0.2828,0,0.6383,0.6326,0,0.1423,0.002,0,0.6072,0,0.0523,0.0222,Polygon,0,-999,-999
-76.84799670000001,39.1013793,Laurel (Laurel Avenue),AiNET,1394,[],,[],[],USA,,[],[],,4ef683dc-0161-4dfd-a4fa-c6f2668e7562,False,,0,False,False,1.0,12735,24033800103,0.6349,0.848,0.7129,0.8821,0.8821,0.661,0.8661,0.5426,0.9473,0.8676,0.7837,0.4354,0.845,0.1565,0.4347,0.0342,0.8548,0.1535,0,0.5046,0.2494,0.704,0.766,0,0.7562,0.4976,0.6941,0,0.6883,0.7225,0.7192,0,0,0.8202,0.5514,0.5752,0.0139,0.0975,0.7696,0.6136,0,0.6863,0.8863,0.8863,0.8186,0.595,0.0728,0.1655,0.5674,0.5466,0,0.1849,0.1849,0,0.2945,0.2919,0,0.302,0.6127,0.7664,0.9528,0,0.8543,0.6824,Polygon,0,-999,-999
-76.9256411,39.0527627,Beltsville (Montgomery Road),AiNET,,[],,[],[],USA,,[],[],,35a03ecb-f941-4684-a372-1f967cd3d9f3,False,,0,False,False,1.0,35386,24033807408,0.4654,0.6794,0.5438,0.7613,0.7613,0.3419,0.4083,0.6984,0.2479,0.438,0.2412,0.2344,0.2985,0.452,0.5169,0.3968,0.7179,0.5805,0,0,0,0.279,0.7041,0,0.7937,0.4976,0.6859,0.969,0.6656,0.7573,0.7142,0,0,0.9778,0.629,0.6444,0.2928,0.4223,0.5783,0.4944,0,0.5016,0.8863,0.8863,0.9413,0.3285,0.4139,0.267,0.1258,0.4866,0,0.1541,0.1541,0,0.2945,0.2919,0,0.2905,0.6127,0.7664,0.9528,0,0.8495,0.6619,Polygon,0,-999,-999
-84.3369194,33.9218083,Atlanta (Ravinia Drive),INAP (Internap Corporation),,[],,[],[],USA,,[],[],,0705fcc6-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,3319,13089021226,0.0704,0.1323,0.0274,0.766,0.766,0.2593,0,0.0773,0.9621,0.9211,0.7868,0.541,0.5137,0.0466,0.0522,0.2332,0.6442,0.0375,0,0,0,0.2541,0.4757,0,0.9365,0.9248,0.8073,0,0,0,0,0,0,0,0.5514,0.1443,0.3422,0.0579,0,0.6136,0,0.2271,0.5536,0.5536,0.2184,0.0496,0.0728,0.0139,0.1483,0.0237,0,0.0392,0.0392,0,0.1365,0.1356,0,0.7306,0.4824,0.4792,0.392,0,0.6388,0.1933,Polygon,0,-999,-999
-118.4409761,33.9816425,4640 Admiralty Way,Unclaimed,,[],,[],[],USA,,[],[],,f7bfe440-9e8e-4d23-b162-f6103b5d4145,False,,0,False,False,1.0,82519,06037702900,0.169,0.291,0.4174,0.4834,0.4834,0.1628,0.0176,0.5644,0.9781,0.4787,0.3836,0.2188,0.3408,0.111,0.1075,0.2265,0.7365,0.0678,0,0,0,0.1442,0.6578,0.8381,0.7648,0.0434,0.795,0,0.711,0.8446,0,0,0,0.6452,0.5514,0.5431,0.0386,0.0944,0,0.6136,0,0.2271,0.6211,0.6211,0.5741,0.1418,0.3563,0.0573,0.2933,0.0442,0,0.9644,0.9644,0,0.4136,0.4103,0.5861,0.9653,0,0.8605,0.1168,0,0.8124,0.9444,Polygon,0,-999,-999
-118.4348385,33.9837232,"Upload, Inc","Upload, Inc",,[],,[],[],USA,,[],[],,cec2d3f0-45b4-4932-b8af-e126ee183a71,False,,0,False,False,1.0,75882,06037275313,0.3293,0.518,0.4912,0.6598,0.6598,0.4922,0.3726,0.1819,0.4739,0.6853,0.2234,0.3655,0.3387,0.9043,0.0235,0.6156,0,0.1818,0,0.5046,0.2494,0.2862,0.6578,0.8381,0.8026,0.4976,0.8991,0,0.8598,0.8446,0,0,0,0.7095,0.5514,0.5976,0.0547,0.129,0,0.6136,0,0.2271,0.6211,0.6211,0.7146,0.2258,0.6479,0.5898,0.3384,0.5577,0,0.9857,0.9857,0,0.4136,0.4103,0.036,0.9653,0,0.8605,0.0992,0,0.5781,0.7898,Polygon,0,-999,-999
-93.2545804,44.9714084,Minneapolis,vXchnge,750,"['IBM', 'Microsoft', 'Amazon', 'VMware', 'Virtustream', 'Office 365', 'Salesforce', 'Box', 'BlueJeans', 'Cisco', 'Google']",,"['Zayo', 'XO Communications', 'Windstream Communications', 'Verizon', 'tw telecom', 'Time Warner Cable', 'Level 3 Communications, LLC', 'Integra', 'Consolidated Communications', 'Comcast', 'Cogent Communications, Inc.', 'Charter Communications', 'CenturyLink', 'AT&T']",[],USA,,[],[],,07c6dbbb-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,13927,27053126102,0.4233,0.6341,0.5118,0.5421,0.5421,0.3409,0.19,0.4268,0.8949,0.3396,0.1973,0.3396,0.3244,0.111,0.0658,0.3896,0.4212,0.0388,0,0.9721,0.6523,0.2456,0.4757,0.5886,0.9482,0.4976,0.846,0.9425,0.8598,0.8446,0,0,0,0.9422,0.5514,0.1864,0.0242,0.0091,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.9055,0.2505,0.1869,0.0465,0.2009,0.0335,0,0.9236,0.9236,0,0.9631,0.9518,0,0,0,0.456,0.7544,0,0.2411,0.6749,Polygon,0,-999,-999
-74.07626440000001,40.7848174,Secaucus,vXchnge,2000,"['IBM', 'Microsoft', 'Amazon', 'VMware', 'Virtustream', 'Office 365', 'Salesforce', 'Box', 'BlueJeans', 'Cisco', 'Google']",,"['AT&T', 'Comcast', 'XO Communications', 'Verizon', 'Lightower Fiber Networks', 'Lightpath', 'Cogent Communications, Inc.', 'Zayo', 'Wave Broadband', 'Cross River Fiber', 'HFN']",[],USA,,[],[],,073a5326-b62b-11e5-ad0b-02b4d6763261,False,,0,False,False,1.0,27302,34017019900,0.6023,0.8179,0.8127,0.7775,0.7775,0.2076,0.2435,0.7134,0.736,0.5248,0.6715,0.3811,0.4979,0.5801,0.335,0.5597,0.8564,0.7689,0.5585,0,0.3054,0.5653,0.766,0,0.9764,0.4976,0.7729,0.9673,0.7323,0.8075,0,0,0,0.9042,0.5514,0.3876,0.1566,0.0784,0.8112,0.6136,0,0.7208,0.8863,0.8863,0.8969,0.0419,0.3563,0.1962,0.0413,0.1298,0,0.3981,0.3981,0,0.4326,0.4291,0.8566,0.1831,0.7321,0.7073,0.8308,0,0.9795,0.9702,Polygon,0,-999,-999
